,A,Ea,P [Pa],T [K],b,kb,kf
653,347850500.0,83680000.0,101325.0,1653.0,0.0,[0.],[789158.42309645]
654,347850500.0,83680000.0,101325.0,1654.0,0.0,[0.],[792068.75781234]
655,347850500.0,83680000.0,101324.99999999999,1655.0,0.0,[0.],[794986.28905744]
656,347850500.0,83680000.0,101325.0,1656.0,0.0,[0.],[797911.02376502]
657,347850500.0,83680000.0,101325.0,1657.0,0.0,[0.],[800842.96885292]
658,347850500.0,83680000.0,101325.00000000001,1658.0,0.0,[0.],[803782.13122354]
659,347850500.0,83680000.0,101325.0,1659.0,0.0,[0.],[806728.51776378]
660,347850500.0,83680000.0,101325.0,1660.0,0.0,[0.],[809682.13534509]
661,347850500.0,83680000.0,101325.0,1661.0,0.0,[0.],[812642.99082344]
662,347850500.0,83680000.0,101325.0,1662.0,0.0,[0.],[815611.09103928]
663,347850500.0,83680000.0,101325.00000000001,1663.0,0.0,[0.],[818586.44281754]
664,347850500.0,83680000.0,101325.0,1664.0,0.0,[0.],[821569.05296766]
665,347850500.0,83680000.0,101325.00000000001,1665.0,0.0,[0.],[824558.92828352]
666,347850500.0,83680000.0,101325.0,1666.0,0.0,[0.],[827556.07554345]
667,347850500.0,83680000.0,101325.0,1667.0,0.0,[0.],[830560.50151025]
668,347850500.0,83680000.0,101325.00000000001,1668.0,0.0,[0.],[833572.21293112]
669,347850500.0,83680000.0,101325.0,1669.0,0.0,[0.],[836591.2165377]
670,347850500.0,83680000.0,101325.00000000001,1670.0,0.0,[0.],[839617.51904604]
671,347850500.0,83680000.0,101325.0,1671.0,0.0,[0.],[842651.12715658]
672,347850500.0,83680000.0,101325.0,1672.0,0.0,[0.],[845692.04755417]
673,347850500.0,83680000.0,101325.0,1673.0,0.0,[0.],[848740.286908]
674,347850500.0,83680000.0,101325.0,1674.0,0.0,[0.],[851795.85187167]
675,347850500.0,83680000.0,101324.99999999999,1675.0,0.0,[0.],[854858.74908312]
676,347850500.0,83680000.0,101325.0,1676.0,0.0,[0.],[857928.98516464]
677,347850500.0,83680000.0,101325.0,1677.0,0.0,[0.],[861006.56672286]
678,347850500.0,83680000.0,101325.0,1678.0,0.0,[0.],[864091.50034874]
679,347850500.0,83680000.0,101325.0,1679.0,0.0,[0.],[867183.79261756]
680,347850500.0,83680000.0,101324.99999999999,1680.0,0.0,[0.],[870283.45008892]
681,347850500.0,83680000.0,101325.0,1681.0,0.0,[0.],[873390.4793067]
682,347850500.0,83680000.0,101325.0,1682.0,0.0,[0.],[876504.8867991]
683,347850500.0,83680000.0,101325.00000000001,1683.0,0.0,[0.],[879626.67907857]
684,347850500.0,83680000.0,101325.0,1684.0,0.0,[0.],[882755.86264188]
685,347850500.0,83680000.0,101325.0,1685.0,0.0,[0.],[885892.44397002]
686,347850500.0,83680000.0,101325.0,1686.0,0.0,[0.],[889036.42952826]
687,347850500.0,83680000.0,101325.0,1687.0,0.0,[0.],[892187.82576613]
688,347850500.0,83680000.0,101325.00000000001,1688.0,0.0,[0.],[895346.63911738]
689,347850500.0,83680000.0,101325.0,1689.0,0.0,[0.],[898512.876]
690,347850500.0,83680000.0,101325.00000000001,1690.0,0.0,[0.],[901686.54281622]
691,347850500.0,83680000.0,101325.0,1691.0,0.0,[0.],[904867.64595245]
692,347850500.0,83680000.0,101325.0,1692.0,0.0,[0.],[908056.19177936]
693,347850500.0,83680000.0,101325.00000000001,1693.0,0.0,[0.],[911252.18665177]
694,347850500.0,83680000.0,101325.0,1694.0,0.0,[0.],[914455.63690873]
695,347850500.0,83680000.0,101325.00000000001,1695.0,0.0,[0.],[917666.54887347]
696,347850500.0,83680000.0,101325.0,1696.0,0.0,[0.],[920884.92885338]
697,347850500.0,83680000.0,101325.0,1697.0,0.0,[0.],[924110.78314004]
698,347850500.0,83680000.0,101324.99999999999,1698.0,0.0,[0.],[927344.1180092]
699,347850500.0,83680000.0,101325.0,1699.0,0.0,[0.],[930584.93972076]
700,347850500.0,83680000.0,101325.0,1700.0,0.0,[0.],[933833.25451876]
701,347850500.0,83680000.0,101325.00000000001,1701.0,0.0,[0.],[937089.06863141]
702,347850500.0,83680000.0,101325.00000000001,1702.0,0.0,[0.],[940352.38827104]
703,347850500.0,83680000.0,101324.99999999999,1703.0,0.0,[0.],[943623.21963412]
704,347850500.0,83680000.0,101325.0,1704.0,0.0,[0.],[946901.56890124]
705,347850500.0,83680000.0,101324.99999999999,1705.0,0.0,[0.],[950187.44223713]
706,347850500.0,83680000.0,101325.0,1706.0,0.0,[0.],[953480.84579059]
707,347850500.0,83680000.0,101325.0,1707.0,0.0,[0.],[956781.78569458]
708,347850500.0,83680000.0,101324.99999999999,1708.0,0.0,[0.],[960090.26806613]
709,347850500.0,83680000.0,101325.00000000001,1709.0,0.0,[0.],[963406.29900637]
710,347850500.0,83680000.0,101325.0,1710.0,0.0,[0.],[966729.88460054]
711,347850500.0,83680000.0,101325.00000000001,1711.0,0.0,[0.],[970061.03091794]
712,347850500.0,83680000.0,101325.0,1712.0,0.0,[0.],[973399.74401196]
713,347850500.0,83680000.0,101325.0,1713.0,0.0,[0.],[976746.02992008]
714,347850500.0,83680000.0,101325.0,1714.0,0.0,[0.],[980099.89466383]
715,347850500.0,83680000.0,101324.99999999999,1715.0,0.0,[0.],[983461.34424882]
716,347850500.0,83680000.0,101325.0,1716.0,0.0,[0.],[986830.38466472]
717,347850500.0,83680000.0,101325.0,1717.0,0.0,[0.],[990207.02188523]
718,347850500.0,83680000.0,101325.0,1718.0,0.0,[0.],[993591.26186815]
719,347850500.0,83680000.0,101324.99999999999,1719.0,0.0,[0.],[996983.11055528]
720,347850500.0,83680000.0,101325.0,1720.0,0.0,[0.],[1000382.57387249]
721,347850500.0,83680000.0,101325.0,1721.0,0.0,[0.],[1003789.65772968]
722,347850500.0,83680000.0,101324.99999999999,1722.0,0.0,[0.],[1007204.36802079]
723,347850500.0,83680000.0,101325.0,1723.0,0.0,[0.],[1010626.71062379]
724,347850500.0,83680000.0,101324.99999999999,1724.0,0.0,[0.],[1014056.69140066]
725,347850500.0,83680000.0,101325.00000000001,1725.0,0.0,[0.],[1017494.31619743]
726,347850500.0,83680000.0,101325.0,1726.0,0.0,[0.],[1020939.59084413]
727,347850500.0,83680000.0,101325.0,1727.0,0.0,[0.],[1024392.52115482]
728,347850500.0,83680000.0,101324.99999999999,1728.0,0.0,[0.],[1027853.11292756]
729,347850500.0,83680000.0,101325.0,1729.0,0.0,[0.],[1031321.37194443]
730,347850500.0,83680000.0,101325.0,1730.0,0.0,[0.],[1034797.30397151]
731,347850500.0,83680000.0,101324.99999999999,1731.0,0.0,[0.],[1038280.91475889]
732,347850500.0,83680000.0,101325.0,1732.0,0.0,[0.],[1041772.21004064]
733,347850500.0,83680000.0,101325.00000000001,1733.0,0.0,[0.],[1045271.19553486]
734,347850500.0,83680000.0,101325.00000000001,1734.0,0.0,[0.],[1048777.87694362]
735,347850500.0,83680000.0,101325.0,1735.0,0.0,[0.],[1052292.259953]
736,347850500.0,83680000.0,101325.00000000001,1736.0,0.0,[0.],[1055814.35023305]
737,347850500.0,83680000.0,101325.0,1737.0,0.0,[0.],[1059344.15343784]
738,347850500.0,83680000.0,101325.0,1738.0,0.0,[0.],[1062881.67520538]
739,347850500.0,83680000.0,101325.00000000001,1739.0,0.0,[0.],[1066426.92115769]
740,347850500.0,83680000.0,101325.0,1740.0,0.0,[0.],[1069979.89690079]
741,347850500.0,83680000.0,101325.00000000001,1741.0,0.0,[0.],[1073540.60802465]
742,347850500.0,83680000.0,101324.99999999999,1742.0,0.0,[0.],[1077109.06010321]
743,347850500.0,83680000.0,101325.0,1743.0,0.0,[0.],[1080685.25869443]
744,347850500.0,83680000.0,101325.0,1744.0,0.0,[0.],[1084269.2093402]
745,347850500.0,83680000.0,101325.0,1745.0,0.0,[0.],[1087860.91756641]
746,347850500.0,83680000.0,101325.0,1746.0,0.0,[0.],[1091460.3888829]
747,347850500.0,83680000.0,101325.0,1747.0,0.0,[0.],[1095067.62878351]
748,347850500.0,83680000.0,101325.00000000001,1748.0,0.0,[0.],[1098682.64274602]
749,347850500.0,83680000.0,101324.99999999999,1749.0,0.0,[0.],[1102305.43623219]
750,347850500.0,83680000.0,101325.0,1750.0,0.0,[0.],[1105936.01468776]
751,347850500.0,83680000.0,101325.0,1751.0,0.0,[0.],[1109574.38354242]
752,347850500.0,83680000.0,101325.0,1752.0,0.0,[0.],[1113220.54820982]
753,347850500.0,83680000.0,101325.0,1753.0,0.0,[0.],[1116874.5140876]
754,347850500.0,83680000.0,101325.0,1754.0,0.0,[0.],[1120536.28655735]
755,347850500.0,83680000.0,101325.00000000001,1755.0,0.0,[0.],[1124205.87098462]
756,347850500.0,83680000.0,101325.0,1756.0,0.0,[0.],[1127883.27271894]
757,347850500.0,83680000.0,101325.0,1757.0,0.0,[0.],[1131568.49709378]
758,347850500.0,83680000.0,101325.0,1758.0,0.0,[0.],[1135261.54942661]
759,347850500.0,83680000.0,101324.99999999999,1759.0,0.0,[0.],[1138962.43501882]
760,347850500.0,83680000.0,101325.0,1760.0,0.0,[0.],[1142671.1591558]
761,347850500.0,83680000.0,101325.0,1761.0,0.0,[0.],[1146387.72710688]
762,347850500.0,83680000.0,101325.00000000001,1762.0,0.0,[0.],[1150112.14412539]
763,347850500.0,83680000.0,101325.0,1763.0,0.0,[0.],[1153844.41544857]
764,347850500.0,83680000.0,101325.0,1764.0,0.0,[0.],[1157584.54629769]
765,347850500.0,83680000.0,101325.0,1765.0,0.0,[0.],[1161332.54187793]
766,347850500.0,83680000.0,101325.00000000001,1766.0,0.0,[0.],[1165088.40737847]
767,347850500.0,83680000.0,101325.0,1767.0,0.0,[0.],[1168852.14797245]
768,347850500.0,83680000.0,101325.0,1768.0,0.0,[0.],[1172623.76881698]
769,347850500.0,83680000.0,101325.0,1769.0,0.0,[0.],[1176403.27505313]
770,347850500.0,83680000.0,101325.0,1770.0,0.0,[0.],[1180190.67180597]
771,347850500.0,83680000.0,101325.00000000001,1771.0,0.0,[0.],[1183985.9641845]
772,347850500.0,83680000.0,101324.99999999999,1772.0,0.0,[0.],[1187789.15728174]
773,347850500.0,83680000.0,101325.00000000001,1773.0,0.0,[0.],[1191600.25617464]
774,347850500.0,83680000.0,101325.0,1774.0,0.0,[0.],[1195419.26592416]
775,347850500.0,83680000.0,101325.0,1775.0,0.0,[0.],[1199246.19157523]
776,347850500.0,83680000.0,101325.0,1776.0,0.0,[0.],[1203081.03815676]
777,347850500.0,83680000.0,101324.99999999999,1777.0,0.0,[0.],[1206923.81068164]
778,347850500.0,83680000.0,101325.0,1778.0,0.0,[0.],[1210774.51414673]
779,347850500.0,83680000.0,101324.99999999999,1779.0,0.0,[0.],[1214633.15353291]
780,347850500.0,83680000.0,101325.00000000001,1780.0,0.0,[0.],[1218499.73380503]
781,347850500.0,83680000.0,101325.00000000001,1781.0,0.0,[0.],[1222374.25991192]
782,347850500.0,83680000.0,101325.0,1782.0,0.0,[0.],[1226256.73678641]
783,347850500.0,83680000.0,101325.0,1783.0,0.0,[0.],[1230147.16934535]
784,347850500.0,83680000.0,101325.0,1784.0,0.0,[0.],[1234045.56248955]
785,347850500.0,83680000.0,101325.0,1785.0,0.0,[0.],[1237951.92110383]
786,347850500.0,83680000.0,101324.99999999999,1786.0,0.0,[0.],[1241866.25005704]
787,347850500.0,83680000.0,101325.0,1787.0,0.0,[0.],[1245788.55420201]
788,347850500.0,83680000.0,101325.0,1788.0,0.0,[0.],[1249718.83837558]
789,347850500.0,83680000.0,101325.00000000001,1789.0,0.0,[0.],[1253657.10739861]
790,347850500.0,83680000.0,101325.0,1790.0,0.0,[0.],[1257603.36607598]
791,347850500.0,83680000.0,101325.00000000001,1791.0,0.0,[0.],[1261557.61919658]
792,347850500.0,83680000.0,101325.00000000001,1792.0,0.0,[0.],[1265519.87153331]
793,347850500.0,83680000.0,101325.00000000001,1793.0,0.0,[0.],[1269490.12784312]
794,347850500.0,83680000.0,101325.0,1794.0,0.0,[0.],[1273468.39286697]
795,347850500.0,83680000.0,101324.99999999999,1795.0,0.0,[0.],[1277454.67132985]
796,347850500.0,83680000.0,101325.00000000001,1796.0,0.0,[0.],[1281448.96794082]
797,347850500.0,83680000.0,101324.99999999999,1797.0,0.0,[0.],[1285451.28739292]
798,347850500.0,83680000.0,101325.00000000001,1798.0,0.0,[0.],[1289461.63436329]
799,347850500.0,83680000.0,101324.99999999999,1799.0,0.0,[0.],[1293480.01351308]
800,347850500.0,83680000.0,101325.0,1800.0,0.0,[0.],[1297506.42948751]
801,347850500.0,83680000.0,101325.00000000001,1801.0,0.0,[0.],[1301540.88691585]
802,347850500.0,83680000.0,101325.0,1802.0,0.0,[0.],[1305583.39041141]
803,347850500.0,83680000.0,101325.0,1803.0,0.0,[0.],[1309633.9445716]
804,347850500.0,83680000.0,101325.00000000001,1804.0,0.0,[0.],[1313692.55397788]
805,347850500.0,83680000.0,101324.99999999999,1805.0,0.0,[0.],[1317759.22319577]
806,347850500.0,83680000.0,101325.0,1806.0,0.0,[0.],[1321833.95677488]
807,347850500.0,83680000.0,101325.0,1807.0,0.0,[0.],[1325916.7592489]
808,347850500.0,83680000.0,101325.0,1808.0,0.0,[0.],[1330007.63513561]
809,347850500.0,83680000.0,101325.0,1809.0,0.0,[0.],[1334106.58893688]
810,347850500.0,83680000.0,101325.0,1810.0,0.0,[0.],[1338213.62513866]
811,347850500.0,83680000.0,101325.0,1811.0,0.0,[0.],[1342328.74821102]
812,347850500.0,83680000.0,101325.0,1812.0,0.0,[0.],[1346451.96260812]
813,347850500.0,83680000.0,101325.0,1813.0,0.0,[0.],[1350583.27276826]
814,347850500.0,83680000.0,101325.00000000001,1814.0,0.0,[0.],[1354722.68311381]
815,347850500.0,83680000.0,101325.0,1815.0,0.0,[0.],[1358870.19805131]
816,347850500.0,83680000.0,101325.0,1816.0,0.0,[0.],[1363025.82197138]
817,347850500.0,83680000.0,101325.0,1817.0,0.0,[0.],[1367189.55924882]
818,347850500.0,83680000.0,101325.00000000001,1818.0,0.0,[0.],[1371361.41424252]
819,347850500.0,83680000.0,101325.00000000001,1819.0,0.0,[0.],[1375541.39129555]
820,347850500.0,83680000.0,101325.0,1820.0,0.0,[0.],[1379729.49473512]
821,347850500.0,83680000.0,101325.0,1821.0,0.0,[0.],[1383925.72887258]
822,347850500.0,83680000.0,101324.99999999999,1822.0,0.0,[0.],[1388130.09800345]
823,347850500.0,83680000.0,101325.0,1823.0,0.0,[0.],[1392342.60640742]
824,347850500.0,83680000.0,101325.0,1824.0,0.0,[0.],[1396563.25834836]
825,347850500.0,83680000.0,101325.0,1825.0,0.0,[0.],[1400792.0580743]
826,347850500.0,83680000.0,101325.0,1826.0,0.0,[0.],[1405029.00981746]
827,347850500.0,83680000.0,101325.00000000001,1827.0,0.0,[0.],[1409274.11779426]
828,347850500.0,83680000.0,101325.0,1828.0,0.0,[0.],[1413527.38620531]
829,347850500.0,83680000.0,101325.0,1829.0,0.0,[0.],[1417788.81923544]
830,347850500.0,83680000.0,101324.99999999999,1830.0,0.0,[0.],[1422058.42105366]
831,347850500.0,83680000.0,101325.0,1831.0,0.0,[0.],[1426336.19581322]
832,347850500.0,83680000.0,101325.0,1832.0,0.0,[0.],[1430622.14765159]
833,347850500.0,83680000.0,101325.0,1833.0,0.0,[0.],[1434916.28069047]
834,347850500.0,83680000.0,101325.0,1834.0,0.0,[0.],[1439218.59903579]
835,347850500.0,83680000.0,101325.0,1835.0,0.0,[0.],[1443529.10677774]
836,347850500.0,83680000.0,101324.99999999999,1836.0,0.0,[0.],[1447847.80799073]
837,347850500.0,83680000.0,101325.0,1837.0,0.0,[0.],[1452174.70673348]
838,347850500.0,83680000.0,101325.00000000001,1838.0,0.0,[0.],[1456509.80704892]
839,347850500.0,83680000.0,101325.0,1839.0,0.0,[0.],[1460853.11296428]
840,347850500.0,83680000.0,101325.00000000001,1840.0,0.0,[0.],[1465204.62849108]
841,347850500.0,83680000.0,101325.00000000001,1841.0,0.0,[0.],[1469564.35762511]
842,347850500.0,83680000.0,101325.00000000001,1842.0,0.0,[0.],[1473932.30434644]
843,347850500.0,83680000.0,101325.0,1843.0,0.0,[0.],[1478308.47261949]
844,347850500.0,83680000.0,101325.0,1844.0,0.0,[0.],[1482692.86639294]
845,347850500.0,83680000.0,101325.0,1845.0,0.0,[0.],[1487085.48959982]
846,347850500.0,83680000.0,101325.0,1846.0,0.0,[0.],[1491486.34615746]
847,347850500.0,83680000.0,101325.00000000001,1847.0,0.0,[0.],[1495895.43996754]
848,347850500.0,83680000.0,101325.0,1848.0,0.0,[0.],[1500312.77491609]
849,347850500.0,83680000.0,101325.00000000001,1849.0,0.0,[0.],[1504738.35487345]
850,347850500.0,83680000.0,101325.0,1850.0,0.0,[0.],[1509172.18369436]
851,347850500.0,83680000.0,101325.00000000001,1851.0,0.0,[0.],[1513614.2652179]
852,347850500.0,83680000.0,101325.0,1852.0,0.0,[0.],[1518064.60326754]
853,347850500.0,83680000.0,101325.00000000001,1853.0,0.0,[0.],[1522523.2016511]
854,347850500.0,83680000.0,101324.99999999999,1854.0,0.0,[0.],[1526990.06416082]
855,347850500.0,83680000.0,101325.00000000001,1855.0,0.0,[0.],[1531465.19457333]
856,347850500.0,83680000.0,101325.0,1856.0,0.0,[0.],[1535948.59664966]
857,347850500.0,83680000.0,101325.0,1857.0,0.0,[0.],[1540440.27413526]
858,347850500.0,83680000.0,101325.0,1858.0,0.0,[0.],[1544940.23075999]
859,347850500.0,83680000.0,101325.0,1859.0,0.0,[0.],[1549448.47023817]
860,347850500.0,83680000.0,101325.0,1860.0,0.0,[0.],[1553964.99626854]
861,347850500.0,83680000.0,101324.99999999999,1861.0,0.0,[0.],[1558489.81253429]
862,347850500.0,83680000.0,101325.0,1862.0,0.0,[0.],[1563022.92270307]
863,347850500.0,83680000.0,101325.00000000001,1863.0,0.0,[0.],[1567564.330427]
864,347850500.0,83680000.0,101325.0,1864.0,0.0,[0.],[1572114.03934268]
865,347850500.0,83680000.0,101325.0,1865.0,0.0,[0.],[1576672.05307118]
866,347850500.0,83680000.0,101325.0,1866.0,0.0,[0.],[1581238.37521808]
867,347850500.0,83680000.0,101325.00000000001,1867.0,0.0,[0.],[1585813.00937346]
868,347850500.0,83680000.0,101324.99999999999,1868.0,0.0,[0.],[1590395.95911191]
869,347850500.0,83680000.0,101324.99999999999,1869.0,0.0,[0.],[1594987.22799255]
870,347850500.0,83680000.0,101325.00000000001,1870.0,0.0,[0.],[1599586.819559]
871,347850500.0,83680000.0,101325.0,1871.0,0.0,[0.],[1604194.73733948]
872,347850500.0,83680000.0,101325.00000000001,1872.0,0.0,[0.],[1608810.98484669]
873,347850500.0,83680000.0,101324.99999999999,1873.0,0.0,[0.],[1613435.56557796]
874,347850500.0,83680000.0,101325.0,1874.0,0.0,[0.],[1618068.48301513]
875,347850500.0,83680000.0,101325.0,1875.0,0.0,[0.],[1622709.74062465]
876,347850500.0,83680000.0,101325.0,1876.0,0.0,[0.],[1627359.34185757]
877,347850500.0,83680000.0,101325.0,1877.0,0.0,[0.],[1632017.2901495]
878,347850500.0,83680000.0,101325.0,1878.0,0.0,[0.],[1636683.5889207]
879,347850500.0,83680000.0,101325.00000000001,1879.0,0.0,[0.],[1641358.24157602]
880,347850500.0,83680000.0,101325.00000000001,1880.0,0.0,[0.],[1646041.25150495]
881,347850500.0,83680000.0,101325.0,1881.0,0.0,[0.],[1650732.62208163]
882,347850500.0,83680000.0,101325.0,1882.0,0.0,[0.],[1655432.35666483]
883,347850500.0,83680000.0,101325.0,1883.0,0.0,[0.],[1660140.45859798]
884,347850500.0,83680000.0,101325.0,1884.0,0.0,[0.],[1664856.9312092]
885,347850500.0,83680000.0,101324.99999999999,1885.0,0.0,[0.],[1669581.77781126]
886,347850500.0,83680000.0,101325.00000000001,1886.0,0.0,[0.],[1674315.00170166]
887,347850500.0,83680000.0,101325.0,1887.0,0.0,[0.],[1679056.60616256]
888,347850500.0,83680000.0,101325.00000000001,1888.0,0.0,[0.],[1683806.59446085]
889,347850500.0,83680000.0,101324.99999999999,1889.0,0.0,[0.],[1688564.96984815]
890,347850500.0,83680000.0,101324.99999999999,1890.0,0.0,[0.],[1693331.7355608]
891,347850500.0,83680000.0,101325.0,1891.0,0.0,[0.],[1698106.89481988]
892,347850500.0,83680000.0,101324.99999999999,1892.0,0.0,[0.],[1702890.45083124]
893,347850500.0,83680000.0,101325.00000000001,1893.0,0.0,[0.],[1707682.40678548]
894,347850500.0,83680000.0,101324.99999999999,1894.0,0.0,[0.],[1712482.76585798]
895,347850500.0,83680000.0,101325.00000000001,1895.0,0.0,[0.],[1717291.53120891]
896,347850500.0,83680000.0,101325.0,1896.0,0.0,[0.],[1722108.70598324]
897,347850500.0,83680000.0,101325.00000000001,1897.0,0.0,[0.],[1726934.29331073]
898,347850500.0,83680000.0,101324.99999999999,1898.0,0.0,[0.],[1731768.29630599]
899,347850500.0,83680000.0,101325.0,1899.0,0.0,[0.],[1736610.71806844]
900,347850500.0,83680000.0,101324.99999999999,1900.0,0.0,[0.],[1741461.56168233]
901,347850500.0,83680000.0,101325.00000000001,1901.0,0.0,[0.],[1746320.8302168]
902,347850500.0,83680000.0,101325.00000000001,1902.0,0.0,[0.],[1751188.52672583]
903,347850500.0,83680000.0,101325.0,1903.0,0.0,[0.],[1756064.65424828]
904,347850500.0,83680000.0,101325.0,1904.0,0.0,[0.],[1760949.21580789]
905,347850500.0,83680000.0,101324.99999999999,1905.0,0.0,[0.],[1765842.21441332]
906,347850500.0,83680000.0,101325.0,1906.0,0.0,[0.],[1770743.65305812]
907,347850500.0,83680000.0,101324.99999999999,1907.0,0.0,[0.],[1775653.53472076]
908,347850500.0,83680000.0,101325.00000000001,1908.0,0.0,[0.],[1780571.86236467]
909,347850500.0,83680000.0,101325.0,1909.0,0.0,[0.],[1785498.63893821]
910,347850500.0,83680000.0,101325.0,1910.0,0.0,[0.],[1790433.86737468]
911,347850500.0,83680000.0,101325.00000000001,1911.0,0.0,[0.],[1795377.55059237]
912,347850500.0,83680000.0,101325.0,1912.0,0.0,[0.],[1800329.69149456]
913,347850500.0,83680000.0,101325.0,1913.0,0.0,[0.],[1805290.2929695]
914,347850500.0,83680000.0,101324.99999999999,1914.0,0.0,[0.],[1810259.35789045]
915,347850500.0,83680000.0,101324.99999999999,1915.0,0.0,[0.],[1815236.8891157]
916,347850500.0,83680000.0,101325.0,1916.0,0.0,[0.],[1820222.88948855]
917,347850500.0,83680000.0,101325.00000000001,1917.0,0.0,[0.],[1825217.36183735]
918,347850500.0,83680000.0,101325.0,1918.0,0.0,[0.],[1830220.30897551]
919,347850500.0,83680000.0,101325.0,1919.0,0.0,[0.],[1835231.73370151]
920,347850500.0,83680000.0,101324.99999999999,1920.0,0.0,[0.],[1840251.63879888]
921,347850500.0,83680000.0,101324.99999999999,1921.0,0.0,[0.],[1845280.02703627]
922,347850500.0,83680000.0,101325.0,1922.0,0.0,[0.],[1850316.90116741]
923,347850500.0,83680000.0,101325.0,1923.0,0.0,[0.],[1855362.26393116]
924,347850500.0,83680000.0,101325.00000000001,1924.0,0.0,[0.],[1860416.11805151]
925,347850500.0,83680000.0,101325.0,1925.0,0.0,[0.],[1865478.46623757]
926,347850500.0,83680000.0,101324.99999999999,1926.0,0.0,[0.],[1870549.31118363]
927,347850500.0,83680000.0,101325.0,1927.0,0.0,[0.],[1875628.65556911]
928,347850500.0,83680000.0,101325.0,1928.0,0.0,[0.],[1880716.50205865]
929,347850500.0,83680000.0,101325.00000000001,1929.0,0.0,[0.],[1885812.85330204]
930,347850500.0,83680000.0,101325.0,1930.0,0.0,[0.],[1890917.71193431]
931,347850500.0,83680000.0,101325.00000000001,1931.0,0.0,[0.],[1896031.08057567]
932,347850500.0,83680000.0,101325.0,1932.0,0.0,[0.],[1901152.9618316]
933,347850500.0,83680000.0,101325.0,1933.0,0.0,[0.],[1906283.35829278]
934,347850500.0,83680000.0,101325.0,1934.0,0.0,[0.],[1911422.27253517]
935,347850500.0,83680000.0,101325.0,1935.0,0.0,[0.],[1916569.70712]
936,347850500.0,83680000.0,101325.00000000001,1936.0,0.0,[0.],[1921725.66459377]
937,347850500.0,83680000.0,101325.0,1937.0,0.0,[0.],[1926890.14748828]
938,347850500.0,83680000.0,101325.00000000001,1938.0,0.0,[0.],[1932063.15832063]
939,347850500.0,83680000.0,101325.0,1939.0,0.0,[0.],[1937244.69959325]
940,347850500.0,83680000.0,101325.0,1940.0,0.0,[0.],[1942434.7737939]
941,347850500.0,83680000.0,101325.00000000001,1941.0,0.0,[0.],[1947633.38339569]
942,347850500.0,83680000.0,101325.0,1942.0,0.0,[0.],[1952840.53085708]
943,347850500.0,83680000.0,101325.0,1943.0,0.0,[0.],[1958056.21862191]
944,347850500.0,83680000.0,101325.0,1944.0,0.0,[0.],[1963280.44911942]
945,347850500.0,83680000.0,101325.0,1945.0,0.0,[0.],[1968513.22476423]
946,347850500.0,83680000.0,101325.0,1946.0,0.0,[0.],[1973754.54795638]
947,347850500.0,83680000.0,101325.0,1947.0,0.0,[0.],[1979004.42108135]
948,347850500.0,83680000.0,101325.0,1948.0,0.0,[0.],[1984262.84651005]
949,347850500.0,83680000.0,101325.0,1949.0,0.0,[0.],[1989529.82659884]
950,347850500.0,83680000.0,101325.0,1950.0,0.0,[0.],[1994805.36368957]
951,347850500.0,83680000.0,101324.99999999999,1951.0,0.0,[0.],[2000089.46010955]
952,347850500.0,83680000.0,101325.00000000003,1952.0,0.0,[0.],[2005382.1181716]
953,347850500.0,83680000.0,101325.0,1953.0,0.0,[0.],[2010683.34017403]
954,347850500.0,83680000.0,101325.0,1954.0,0.0,[0.],[2015993.12840071]
955,347850500.0,83680000.0,101325.0,1955.0,0.0,[0.],[2021311.48512101]
956,347850500.0,83680000.0,101325.0,1956.0,0.0,[0.],[2026638.41258988]
957,347850500.0,83680000.0,101325.0,1957.0,0.0,[0.],[2031973.91304781]
958,347850500.0,83680000.0,101325.0,1958.0,0.0,[0.],[2037317.9887209]
959,347850500.0,83680000.0,101324.99999999999,1959.0,0.0,[0.],[2042670.64182082]
960,347850500.0,83680000.0,101325.0,1960.0,0.0,[0.],[2048031.87454485]
961,347850500.0,83680000.0,101324.99999999999,1961.0,0.0,[0.],[2053401.6890759]
962,347850500.0,83680000.0,101325.0,1962.0,0.0,[0.],[2058780.08758252]
963,347850500.0,83680000.0,101325.0,1963.0,0.0,[0.],[2064167.0722189]
964,347850500.0,83680000.0,101325.0,1964.0,0.0,[0.],[2069562.64512489]
965,347850500.0,83680000.0,101324.99999999999,1965.0,0.0,[0.],[2074966.80842604]
966,347850500.0,83680000.0,101325.0,1966.0,0.0,[0.],[2080379.56423358]
967,347850500.0,83680000.0,101324.99999999999,1967.0,0.0,[0.],[2085800.91464444]
968,347850500.0,83680000.0,101324.99999999999,1968.0,0.0,[0.],[2091230.86174129]
969,347850500.0,83680000.0,101324.99999999999,1969.0,0.0,[0.],[2096669.40759252]
970,347850500.0,83680000.0,101325.0,1970.0,0.0,[0.],[2102116.55425228]
971,347850500.0,83680000.0,101325.00000000003,1971.0,0.0,[0.],[2107572.30376049]
972,347850500.0,83680000.0,101324.99999999999,1972.0,0.0,[0.],[2113036.65814283]
973,347850500.0,83680000.0,101325.0,1973.0,0.0,[0.],[2118509.6194108]
974,347850500.0,83680000.0,101325.0,1974.0,0.0,[0.],[2123991.1895617]
975,347850500.0,83680000.0,101325.0,1975.0,0.0,[0.],[2129481.37057864]
976,347850500.0,83680000.0,101325.00000000001,1976.0,0.0,[0.],[2134980.1644306]
977,347850500.0,83680000.0,101324.99999999999,1977.0,0.0,[0.],[2140487.57307237]
