,A,Ea,P [Pa],T [K],b,kb,kf
671,347850500.0,83680000.0,101325.00000000001,1071.0,0.0,[0.],[28856.55898879]
672,347850500.0,83680000.0,101325.0,1072.0,0.0,[0.],[29110.62859278]
673,347850500.0,83680000.0,101325.00000000001,1073.0,0.0,[0.],[29366.45533913]
674,347850500.0,83680000.0,101324.99999999999,1074.0,0.0,[0.],[29624.04762511]
675,347850500.0,83680000.0,101325.00000000001,1075.0,0.0,[0.],[29883.41386523]
676,347850500.0,83680000.0,101324.99999999999,1076.0,0.0,[0.],[30144.56249122]
677,347850500.0,83680000.0,101325.00000000001,1077.0,0.0,[0.],[30407.50195198]
678,347850500.0,83680000.0,101325.0,1078.0,0.0,[0.],[30672.24071345]
679,347850500.0,83680000.0,101324.99999999999,1079.0,0.0,[0.],[30938.7872586]
680,347850500.0,83680000.0,101325.00000000001,1080.0,0.0,[0.],[31207.15008736]
681,347850500.0,83680000.0,101324.99999999999,1081.0,0.0,[0.],[31477.33771651]
682,347850500.0,83680000.0,101325.00000000001,1082.0,0.0,[0.],[31749.35867965]
683,347850500.0,83680000.0,101325.0,1083.0,0.0,[0.],[32023.22152715]
684,347850500.0,83680000.0,101325.00000000001,1084.0,0.0,[0.],[32298.93482602]
685,347850500.0,83680000.0,101324.99999999999,1085.0,0.0,[0.],[32576.5071599]
686,347850500.0,83680000.0,101325.0,1086.0,0.0,[0.],[32855.94712895]
687,347850500.0,83680000.0,101325.00000000001,1087.0,0.0,[0.],[33137.26334984]
688,347850500.0,83680000.0,101325.0,1088.0,0.0,[0.],[33420.46445562]
689,347850500.0,83680000.0,101325.00000000001,1089.0,0.0,[0.],[33705.55909566]
690,347850500.0,83680000.0,101324.99999999999,1090.0,0.0,[0.],[33992.55593562]
691,347850500.0,83680000.0,101324.99999999999,1091.0,0.0,[0.],[34281.46365736]
692,347850500.0,83680000.0,101325.0,1092.0,0.0,[0.],[34572.29095885]
693,347850500.0,83680000.0,101325.0,1093.0,0.0,[0.],[34865.04655412]
694,347850500.0,83680000.0,101325.00000000001,1094.0,0.0,[0.],[35159.73917321]
695,347850500.0,83680000.0,101325.0,1095.0,0.0,[0.],[35456.37756206]
696,347850500.0,83680000.0,101325.0,1096.0,0.0,[0.],[35754.97048245]
697,347850500.0,83680000.0,101324.99999999999,1097.0,0.0,[0.],[36055.52671195]
698,347850500.0,83680000.0,101325.00000000001,1098.0,0.0,[0.],[36358.05504385]
699,347850500.0,83680000.0,101325.0,1099.0,0.0,[0.],[36662.56428705]
700,347850500.0,83680000.0,101325.00000000001,1100.0,0.0,[0.],[36969.06326602]
701,347850500.0,83680000.0,101325.0,1101.0,0.0,[0.],[37277.56082074]
702,347850500.0,83680000.0,101325.00000000001,1102.0,0.0,[0.],[37588.0658066]
703,347850500.0,83680000.0,101325.00000000003,1103.0,0.0,[0.],[37900.58709433]
704,347850500.0,83680000.0,101324.99999999999,1104.0,0.0,[0.],[38215.13356996]
705,347850500.0,83680000.0,101325.0,1105.0,0.0,[0.],[38531.71413471]
706,347850500.0,83680000.0,101324.99999999999,1106.0,0.0,[0.],[38850.33770493]
707,347850500.0,83680000.0,101325.0,1107.0,0.0,[0.],[39171.01321206]
708,347850500.0,83680000.0,101325.0,1108.0,0.0,[0.],[39493.7496025]
709,347850500.0,83680000.0,101325.0,1109.0,0.0,[0.],[39818.55583756]
710,347850500.0,83680000.0,101325.0,1110.0,0.0,[0.],[40145.44089343]
711,347850500.0,83680000.0,101325.0,1111.0,0.0,[0.],[40474.41376103]
712,347850500.0,83680000.0,101325.00000000001,1112.0,0.0,[0.],[40805.48344599]
713,347850500.0,83680000.0,101324.99999999999,1113.0,0.0,[0.],[41138.65896858]
714,347850500.0,83680000.0,101325.0,1114.0,0.0,[0.],[41473.94936359]
715,347850500.0,83680000.0,101325.0,1115.0,0.0,[0.],[41811.3636803]
716,347850500.0,83680000.0,101325.00000000001,1116.0,0.0,[0.],[42150.91098239]
717,347850500.0,83680000.0,101325.0,1117.0,0.0,[0.],[42492.60034786]
718,347850500.0,83680000.0,101325.00000000001,1118.0,0.0,[0.],[42836.44086897]
719,347850500.0,83680000.0,101325.00000000001,1119.0,0.0,[0.],[43182.44165215]
720,347850500.0,83680000.0,101325.0,1120.0,0.0,[0.],[43530.61181794]
721,347850500.0,83680000.0,101325.00000000003,1121.0,0.0,[0.],[43880.9605009]
722,347850500.0,83680000.0,101325.0,1122.0,0.0,[0.],[44233.49684955]
723,347850500.0,83680000.0,101325.00000000001,1123.0,0.0,[0.],[44588.23002627]
724,347850500.0,83680000.0,101325.0,1124.0,0.0,[0.],[44945.16920726]
725,347850500.0,83680000.0,101325.0,1125.0,0.0,[0.],[45304.32358245]
726,347850500.0,83680000.0,101325.00000000001,1126.0,0.0,[0.],[45665.70235539]
727,347850500.0,83680000.0,101324.99999999999,1127.0,0.0,[0.],[46029.31474325]
728,347850500.0,83680000.0,101325.0,1128.0,0.0,[0.],[46395.16997665]
729,347850500.0,83680000.0,101325.0,1129.0,0.0,[0.],[46763.27729967]
730,347850500.0,83680000.0,101325.00000000001,1130.0,0.0,[0.],[47133.64596972]
731,347850500.0,83680000.0,101324.99999999999,1131.0,0.0,[0.],[47506.28525748]
732,347850500.0,83680000.0,101325.0,1132.0,0.0,[0.],[47881.20444683]
733,347850500.0,83680000.0,101325.0,1133.0,0.0,[0.],[48258.41283476]
734,347850500.0,83680000.0,101325.00000000001,1134.0,0.0,[0.],[48637.9197313]
735,347850500.0,83680000.0,101325.00000000001,1135.0,0.0,[0.],[49019.73445945]
736,347850500.0,83680000.0,101325.00000000001,1136.0,0.0,[0.],[49403.86635509]
737,347850500.0,83680000.0,101325.00000000001,1137.0,0.0,[0.],[49790.32476691]
738,347850500.0,83680000.0,101325.0,1138.0,0.0,[0.],[50179.11905633]
739,347850500.0,83680000.0,101325.0,1139.0,0.0,[0.],[50570.25859742]
740,347850500.0,83680000.0,101324.99999999999,1140.0,0.0,[0.],[50963.75277683]
741,347850500.0,83680000.0,101325.0,1141.0,0.0,[0.],[51359.61099373]
742,347850500.0,83680000.0,101325.0,1142.0,0.0,[0.],[51757.84265967]
743,347850500.0,83680000.0,101324.99999999997,1143.0,0.0,[0.],[52158.45719858]
744,347850500.0,83680000.0,101325.00000000001,1144.0,0.0,[0.],[52561.46404663]
745,347850500.0,83680000.0,101325.0,1145.0,0.0,[0.],[52966.87265218]
746,347850500.0,83680000.0,101325.0,1146.0,0.0,[0.],[53374.69247573]
747,347850500.0,83680000.0,101325.00000000001,1147.0,0.0,[0.],[53784.93298976]
748,347850500.0,83680000.0,101324.99999999999,1148.0,0.0,[0.],[54197.60367875]
749,347850500.0,83680000.0,101325.0,1149.0,0.0,[0.],[54612.71403901]
750,347850500.0,83680000.0,101324.99999999997,1150.0,0.0,[0.],[55030.27357869]
751,347850500.0,83680000.0,101325.00000000001,1151.0,0.0,[0.],[55450.29181762]
752,347850500.0,83680000.0,101324.99999999999,1152.0,0.0,[0.],[55872.77828729]
753,347850500.0,83680000.0,101325.0,1153.0,0.0,[0.],[56297.74253073]
754,347850500.0,83680000.0,101325.00000000001,1154.0,0.0,[0.],[56725.19410247]
755,347850500.0,83680000.0,101325.00000000001,1155.0,0.0,[0.],[57155.14256842]
756,347850500.0,83680000.0,101325.0,1156.0,0.0,[0.],[57587.59750584]
757,347850500.0,83680000.0,101325.0,1157.0,0.0,[0.],[58022.56850319]
758,347850500.0,83680000.0,101325.00000000001,1158.0,0.0,[0.],[58460.06516014]
759,347850500.0,83680000.0,101325.0,1159.0,0.0,[0.],[58900.09708741]
760,347850500.0,83680000.0,101325.00000000001,1160.0,0.0,[0.],[59342.67390674]
761,347850500.0,83680000.0,101325.00000000001,1161.0,0.0,[0.],[59787.80525079]
762,347850500.0,83680000.0,101325.0,1162.0,0.0,[0.],[60235.50076307]
763,347850500.0,83680000.0,101324.99999999999,1163.0,0.0,[0.],[60685.77009784]
764,347850500.0,83680000.0,101325.0,1164.0,0.0,[0.],[61138.62292007]
765,347850500.0,83680000.0,101325.00000000001,1165.0,0.0,[0.],[61594.06890532]
766,347850500.0,83680000.0,101325.0,1166.0,0.0,[0.],[62052.11773968]
767,347850500.0,83680000.0,101324.99999999999,1167.0,0.0,[0.],[62512.77911968]
768,347850500.0,83680000.0,101325.0,1168.0,0.0,[0.],[62976.06275222]
769,347850500.0,83680000.0,101325.00000000001,1169.0,0.0,[0.],[63441.9783545]
770,347850500.0,83680000.0,101324.99999999999,1170.0,0.0,[0.],[63910.5356539]
771,347850500.0,83680000.0,101325.00000000001,1171.0,0.0,[0.],[64381.74438795]
772,347850500.0,83680000.0,101325.00000000003,1172.0,0.0,[0.],[64855.61430421]
773,347850500.0,83680000.0,101325.0,1173.0,0.0,[0.],[65332.15516022]
774,347850500.0,83680000.0,101325.0,1174.0,0.0,[0.],[65811.37672339]
775,347850500.0,83680000.0,101325.0,1175.0,0.0,[0.],[66293.28877094]
776,347850500.0,83680000.0,101325.0,1176.0,0.0,[0.],[66777.90108982]
777,347850500.0,83680000.0,101325.0,1177.0,0.0,[0.],[67265.22347661]
778,347850500.0,83680000.0,101325.0,1178.0,0.0,[0.],[67755.26573747]
779,347850500.0,83680000.0,101325.0,1179.0,0.0,[0.],[68248.03768803]
780,347850500.0,83680000.0,101325.0,1180.0,0.0,[0.],[68743.54915334]
781,347850500.0,83680000.0,101325.00000000001,1181.0,0.0,[0.],[69241.80996775]
782,347850500.0,83680000.0,101325.0,1182.0,0.0,[0.],[69742.82997487]
783,347850500.0,83680000.0,101325.0,1183.0,0.0,[0.],[70246.61902744]
784,347850500.0,83680000.0,101325.0,1184.0,0.0,[0.],[70753.18698733]
785,347850500.0,83680000.0,101325.0,1185.0,0.0,[0.],[71262.54372536]
786,347850500.0,83680000.0,101324.99999999999,1186.0,0.0,[0.],[71774.69912129]
787,347850500.0,83680000.0,101324.99999999999,1187.0,0.0,[0.],[72289.66306372]
788,347850500.0,83680000.0,101325.00000000001,1188.0,0.0,[0.],[72807.44545001]
789,347850500.0,83680000.0,101325.0,1189.0,0.0,[0.],[73328.05618617]
790,347850500.0,83680000.0,101325.00000000001,1190.0,0.0,[0.],[73851.50518685]
791,347850500.0,83680000.0,101325.0,1191.0,0.0,[0.],[74377.80237516]
792,347850500.0,83680000.0,101325.00000000001,1192.0,0.0,[0.],[74906.95768269]
793,347850500.0,83680000.0,101324.99999999999,1193.0,0.0,[0.],[75438.98104935]
794,347850500.0,83680000.0,101324.99999999999,1194.0,0.0,[0.],[75973.88242335]
795,347850500.0,83680000.0,101325.00000000001,1195.0,0.0,[0.],[76511.67176106]
796,347850500.0,83680000.0,101324.99999999999,1196.0,0.0,[0.],[77052.35902699]
797,347850500.0,83680000.0,101325.0,1197.0,0.0,[0.],[77595.95419365]
798,347850500.0,83680000.0,101324.99999999999,1198.0,0.0,[0.],[78142.46724152]
799,347850500.0,83680000.0,101325.00000000001,1199.0,0.0,[0.],[78691.90815894]
800,347850500.0,83680000.0,101325.0,1200.0,0.0,[0.],[79244.28694202]
801,347850500.0,83680000.0,101325.0,1201.0,0.0,[0.],[79799.61359461]
802,347850500.0,83680000.0,101324.99999999999,1202.0,0.0,[0.],[80357.89812816]
803,347850500.0,83680000.0,101325.00000000001,1203.0,0.0,[0.],[80919.15056166]
804,347850500.0,83680000.0,101325.00000000001,1204.0,0.0,[0.],[81483.38092156]
805,347850500.0,83680000.0,101324.99999999999,1205.0,0.0,[0.],[82050.59924172]
806,347850500.0,83680000.0,101325.00000000001,1206.0,0.0,[0.],[82620.81556327]
807,347850500.0,83680000.0,101325.0,1207.0,0.0,[0.],[83194.03993457]
808,347850500.0,83680000.0,101325.0,1208.0,0.0,[0.],[83770.28241112]
809,347850500.0,83680000.0,101324.99999999999,1209.0,0.0,[0.],[84349.55305548]
810,347850500.0,83680000.0,101325.0,1210.0,0.0,[0.],[84931.86193718]
811,347850500.0,83680000.0,101325.0,1211.0,0.0,[0.],[85517.21913264]
812,347850500.0,83680000.0,101325.0,1212.0,0.0,[0.],[86105.63472512]
813,347850500.0,83680000.0,101325.00000000001,1213.0,0.0,[0.],[86697.11880459]
814,347850500.0,83680000.0,101324.99999999999,1214.0,0.0,[0.],[87291.68146768]
815,347850500.0,83680000.0,101325.0,1215.0,0.0,[0.],[87889.33281759]
816,347850500.0,83680000.0,101325.0,1216.0,0.0,[0.],[88490.08296404]
817,347850500.0,83680000.0,101325.0,1217.0,0.0,[0.],[89093.94202311]
818,347850500.0,83680000.0,101325.00000000001,1218.0,0.0,[0.],[89700.92011725]
819,347850500.0,83680000.0,101324.99999999999,1219.0,0.0,[0.],[90311.02737515]
820,347850500.0,83680000.0,101325.00000000001,1220.0,0.0,[0.],[90924.27393167]
821,347850500.0,83680000.0,101325.0,1221.0,0.0,[0.],[91540.66992775]
822,347850500.0,83680000.0,101325.00000000001,1222.0,0.0,[0.],[92160.22551034]
823,347850500.0,83680000.0,101325.0,1223.0,0.0,[0.],[92782.95083233]
824,347850500.0,83680000.0,101325.0,1224.0,0.0,[0.],[93408.85605245]
825,347850500.0,83680000.0,101325.00000000001,1225.0,0.0,[0.],[94037.95133518]
826,347850500.0,83680000.0,101325.0,1226.0,0.0,[0.],[94670.24685072]
827,347850500.0,83680000.0,101325.0,1227.0,0.0,[0.],[95305.75277485]
828,347850500.0,83680000.0,101325.0,1228.0,0.0,[0.],[95944.47928889]
829,347850500.0,83680000.0,101325.00000000003,1229.0,0.0,[0.],[96586.43657958]
830,347850500.0,83680000.0,101325.0,1230.0,0.0,[0.],[97231.63483905]
831,347850500.0,83680000.0,101325.0,1231.0,0.0,[0.],[97880.08426471]
832,347850500.0,83680000.0,101324.99999999999,1232.0,0.0,[0.],[98531.79505918]
833,347850500.0,83680000.0,101324.99999999999,1233.0,0.0,[0.],[99186.77743018]
834,347850500.0,83680000.0,101325.00000000001,1234.0,0.0,[0.],[99845.0415905]
835,347850500.0,83680000.0,101325.0,1235.0,0.0,[0.],[100506.59775788]
836,347850500.0,83680000.0,101325.00000000001,1236.0,0.0,[0.],[101171.45615495]
837,347850500.0,83680000.0,101325.0,1237.0,0.0,[0.],[101839.62700915]
838,347850500.0,83680000.0,101325.0,1238.0,0.0,[0.],[102511.12055263]
839,347850500.0,83680000.0,101325.00000000001,1239.0,0.0,[0.],[103185.94702219]
840,347850500.0,83680000.0,101325.0,1240.0,0.0,[0.],[103864.11665921]
841,347850500.0,83680000.0,101324.99999999999,1241.0,0.0,[0.],[104545.63970954]
842,347850500.0,83680000.0,101324.99999999999,1242.0,0.0,[0.],[105230.52642344]
843,347850500.0,83680000.0,101325.0,1243.0,0.0,[0.],[105918.78705549]
844,347850500.0,83680000.0,101325.00000000001,1244.0,0.0,[0.],[106610.43186453]
845,347850500.0,83680000.0,101324.99999999999,1245.0,0.0,[0.],[107305.47111355]
846,347850500.0,83680000.0,101325.00000000001,1246.0,0.0,[0.],[108003.91506965]
847,347850500.0,83680000.0,101325.0,1247.0,0.0,[0.],[108705.77400392]
848,347850500.0,83680000.0,101325.00000000001,1248.0,0.0,[0.],[109411.0581914]
849,347850500.0,83680000.0,101324.99999999999,1249.0,0.0,[0.],[110119.77791095]
850,347850500.0,83680000.0,101325.0,1250.0,0.0,[0.],[110831.94344522]
851,347850500.0,83680000.0,101325.0,1251.0,0.0,[0.],[111547.56508057]
852,347850500.0,83680000.0,101325.0,1252.0,0.0,[0.],[112266.65310694]
853,347850500.0,83680000.0,101325.0,1253.0,0.0,[0.],[112989.21781783]
854,347850500.0,83680000.0,101325.00000000001,1254.0,0.0,[0.],[113715.26951017]
855,347850500.0,83680000.0,101324.99999999997,1255.0,0.0,[0.],[114444.8184843]
856,347850500.0,83680000.0,101325.0,1256.0,0.0,[0.],[115177.87504384]
857,347850500.0,83680000.0,101325.00000000001,1257.0,0.0,[0.],[115914.44949563]
858,347850500.0,83680000.0,101325.00000000001,1258.0,0.0,[0.],[116654.55214965]
859,347850500.0,83680000.0,101325.00000000001,1259.0,0.0,[0.],[117398.19331895]
860,347850500.0,83680000.0,101324.99999999999,1260.0,0.0,[0.],[118145.38331957]
861,347850500.0,83680000.0,101325.0,1261.0,0.0,[0.],[118896.13247044]
862,347850500.0,83680000.0,101324.99999999999,1262.0,0.0,[0.],[119650.45109334]
863,347850500.0,83680000.0,101325.0,1263.0,0.0,[0.],[120408.34951279]
864,347850500.0,83680000.0,101324.99999999999,1264.0,0.0,[0.],[121169.83805597]
865,347850500.0,83680000.0,101325.0,1265.0,0.0,[0.],[121934.92705269]
866,347850500.0,83680000.0,101325.0,1266.0,0.0,[0.],[122703.62683524]
867,347850500.0,83680000.0,101325.0,1267.0,0.0,[0.],[123475.94773837]
868,347850500.0,83680000.0,101325.0,1268.0,0.0,[0.],[124251.9000992]
869,347850500.0,83680000.0,101325.00000000001,1269.0,0.0,[0.],[125031.49425711]
870,347850500.0,83680000.0,101324.99999999999,1270.0,0.0,[0.],[125814.74055371]
871,347850500.0,83680000.0,101325.0,1271.0,0.0,[0.],[126601.64933273]
872,347850500.0,83680000.0,101325.00000000001,1272.0,0.0,[0.],[127392.23093996]
873,347850500.0,83680000.0,101325.00000000001,1273.0,0.0,[0.],[128186.49572315]
874,347850500.0,83680000.0,101325.0,1274.0,0.0,[0.],[128984.45403197]
875,347850500.0,83680000.0,101325.0,1275.0,0.0,[0.],[129786.11621791]
876,347850500.0,83680000.0,101324.99999999999,1276.0,0.0,[0.],[130591.4926342]
877,347850500.0,83680000.0,101325.0,1277.0,0.0,[0.],[131400.59363572]
878,347850500.0,83680000.0,101325.0,1278.0,0.0,[0.],[132213.42957898]
879,347850500.0,83680000.0,101325.0,1279.0,0.0,[0.],[133030.01082198]
880,347850500.0,83680000.0,101324.99999999999,1280.0,0.0,[0.],[133850.34772417]
881,347850500.0,83680000.0,101324.99999999999,1281.0,0.0,[0.],[134674.45064636]
882,347850500.0,83680000.0,101325.0,1282.0,0.0,[0.],[135502.32995065]
883,347850500.0,83680000.0,101324.99999999999,1283.0,0.0,[0.],[136333.99600035]
884,347850500.0,83680000.0,101325.0,1284.0,0.0,[0.],[137169.45915991]
885,347850500.0,83680000.0,101324.99999999999,1285.0,0.0,[0.],[138008.72979484]
886,347850500.0,83680000.0,101325.0,1286.0,0.0,[0.],[138851.81827162]
887,347850500.0,83680000.0,101325.0,1287.0,0.0,[0.],[139698.73495765]
888,347850500.0,83680000.0,101325.0,1288.0,0.0,[0.],[140549.49022118]
889,347850500.0,83680000.0,101325.00000000001,1289.0,0.0,[0.],[141404.09443119]
890,347850500.0,83680000.0,101325.0,1290.0,0.0,[0.],[142262.55795736]
891,347850500.0,83680000.0,101325.0,1291.0,0.0,[0.],[143124.89116997]
892,347850500.0,83680000.0,101324.99999999999,1292.0,0.0,[0.],[143991.10443983]
893,347850500.0,83680000.0,101325.0,1293.0,0.0,[0.],[144861.20813823]
894,347850500.0,83680000.0,101324.99999999999,1294.0,0.0,[0.],[145735.21263681]
895,347850500.0,83680000.0,101325.0,1295.0,0.0,[0.],[146613.12830755]
896,347850500.0,83680000.0,101325.00000000001,1296.0,0.0,[0.],[147494.96552266]
897,347850500.0,83680000.0,101325.0,1297.0,0.0,[0.],[148380.73465448]
898,347850500.0,83680000.0,101325.00000000001,1298.0,0.0,[0.],[149270.44607547]
899,347850500.0,83680000.0,101324.99999999999,1299.0,0.0,[0.],[150164.1101581]
900,347850500.0,83680000.0,101325.0,1300.0,0.0,[0.],[151061.73727475]
901,347850500.0,83680000.0,101324.99999999999,1301.0,0.0,[0.],[151963.33779769]
902,347850500.0,83680000.0,101324.99999999999,1302.0,0.0,[0.],[152868.92209899]
903,347850500.0,83680000.0,101325.00000000001,1303.0,0.0,[0.],[153778.5005504]
904,347850500.0,83680000.0,101325.0,1304.0,0.0,[0.],[154692.08352334]
905,347850500.0,83680000.0,101325.00000000001,1305.0,0.0,[0.],[155609.68138879]
906,347850500.0,83680000.0,101325.0,1306.0,0.0,[0.],[156531.30451725]
907,347850500.0,83680000.0,101324.99999999999,1307.0,0.0,[0.],[157456.96327861]
908,347850500.0,83680000.0,101325.0,1308.0,0.0,[0.],[158386.66804214]
909,347850500.0,83680000.0,101325.0,1309.0,0.0,[0.],[159320.42917637]
910,347850500.0,83680000.0,101325.0,1310.0,0.0,[0.],[160258.25704905]
911,347850500.0,83680000.0,101325.0,1311.0,0.0,[0.],[161200.16202704]
912,347850500.0,83680000.0,101325.00000000003,1312.0,0.0,[0.],[162146.15447629]
913,347850500.0,83680000.0,101324.99999999999,1313.0,0.0,[0.],[163096.24476173]
914,347850500.0,83680000.0,101325.00000000001,1314.0,0.0,[0.],[164050.4432472]
915,347850500.0,83680000.0,101325.0,1315.0,0.0,[0.],[165008.76029539]
916,347850500.0,83680000.0,101325.0,1316.0,0.0,[0.],[165971.20626775]
917,347850500.0,83680000.0,101324.99999999999,1317.0,0.0,[0.],[166937.79152447]
918,347850500.0,83680000.0,101324.99999999999,1318.0,0.0,[0.],[167908.52642432]
919,347850500.0,83680000.0,101325.00000000001,1319.0,0.0,[0.],[168883.42132467]
920,347850500.0,83680000.0,101324.99999999999,1320.0,0.0,[0.],[169862.48658135]
921,347850500.0,83680000.0,101325.00000000001,1321.0,0.0,[0.],[170845.73254862]
922,347850500.0,83680000.0,101325.0,1322.0,0.0,[0.],[171833.16957909]
923,347850500.0,83680000.0,101324.99999999999,1323.0,0.0,[0.],[172824.80802363]
924,347850500.0,83680000.0,101324.99999999999,1324.0,0.0,[0.],[173820.65823133]
925,347850500.0,83680000.0,101325.0,1325.0,0.0,[0.],[174820.7305494]
926,347850500.0,83680000.0,101324.99999999999,1326.0,0.0,[0.],[175825.03532312]
927,347850500.0,83680000.0,101325.0,1327.0,0.0,[0.],[176833.58289577]
928,347850500.0,83680000.0,101325.00000000001,1328.0,0.0,[0.],[177846.38360855]
929,347850500.0,83680000.0,101324.99999999999,1329.0,0.0,[0.],[178863.4478005]
930,347850500.0,83680000.0,101325.0,1330.0,0.0,[0.],[179884.78580846]
931,347850500.0,83680000.0,101324.99999999999,1331.0,0.0,[0.],[180910.40796697]
932,347850500.0,83680000.0,101325.00000000001,1332.0,0.0,[0.],[181940.32460824]
933,347850500.0,83680000.0,101325.00000000001,1333.0,0.0,[0.],[182974.54606203]
934,347850500.0,83680000.0,101325.0,1334.0,0.0,[0.],[184013.08265562]
935,347850500.0,83680000.0,101325.00000000001,1335.0,0.0,[0.],[185055.94471371]
936,347850500.0,83680000.0,101325.0,1336.0,0.0,[0.],[186103.1425584]
937,347850500.0,83680000.0,101325.0,1337.0,0.0,[0.],[187154.68650906]
938,347850500.0,83680000.0,101325.0,1338.0,0.0,[0.],[188210.58688231]
939,347850500.0,83680000.0,101325.0,1339.0,0.0,[0.],[189270.85399192]
940,347850500.0,83680000.0,101324.99999999999,1340.0,0.0,[0.],[190335.49814876]
941,347850500.0,83680000.0,101325.0,1341.0,0.0,[0.],[191404.52966074]
942,347850500.0,83680000.0,101325.0,1342.0,0.0,[0.],[192477.95883272]
943,347850500.0,83680000.0,101324.99999999999,1343.0,0.0,[0.],[193555.79596644]
944,347850500.0,83680000.0,101325.00000000001,1344.0,0.0,[0.],[194638.05136047]
945,347850500.0,83680000.0,101325.0,1345.0,0.0,[0.],[195724.73531016]
946,347850500.0,83680000.0,101325.0,1346.0,0.0,[0.],[196815.85810751]
947,347850500.0,83680000.0,101324.99999999997,1347.0,0.0,[0.],[197911.43004118]
948,347850500.0,83680000.0,101325.0,1348.0,0.0,[0.],[199011.46139635]
949,347850500.0,83680000.0,101324.99999999999,1349.0,0.0,[0.],[200115.96245473]
950,347850500.0,83680000.0,101325.0,1350.0,0.0,[0.],[201224.94349441]
951,347850500.0,83680000.0,101325.0,1351.0,0.0,[0.],[202338.41478986]
952,347850500.0,83680000.0,101325.0,1352.0,0.0,[0.],[203456.38661184]
953,347850500.0,83680000.0,101325.0,1353.0,0.0,[0.],[204578.86922733]
954,347850500.0,83680000.0,101324.99999999999,1354.0,0.0,[0.],[205705.87289946]
955,347850500.0,83680000.0,101325.00000000001,1355.0,0.0,[0.],[206837.40788746]
956,347850500.0,83680000.0,101324.99999999999,1356.0,0.0,[0.],[207973.48444659]
957,347850500.0,83680000.0,101325.0,1357.0,0.0,[0.],[209114.11282806]
958,347850500.0,83680000.0,101325.0,1358.0,0.0,[0.],[210259.30327899]
959,347850500.0,83680000.0,101325.0,1359.0,0.0,[0.],[211409.06604232]
960,347850500.0,83680000.0,101325.00000000001,1360.0,0.0,[0.],[212563.41135675]
961,347850500.0,83680000.0,101324.99999999999,1361.0,0.0,[0.],[213722.34945669]
962,347850500.0,83680000.0,101325.0,1362.0,0.0,[0.],[214885.89057221]
963,347850500.0,83680000.0,101325.0,1363.0,0.0,[0.],[216054.0449289]
964,347850500.0,83680000.0,101325.00000000001,1364.0,0.0,[0.],[217226.8227479]
965,347850500.0,83680000.0,101325.0,1365.0,0.0,[0.],[218404.23424578]
966,347850500.0,83680000.0,101325.0,1366.0,0.0,[0.],[219586.28963448]
967,347850500.0,83680000.0,101325.00000000003,1367.0,0.0,[0.],[220772.99912129]
968,347850500.0,83680000.0,101325.00000000001,1368.0,0.0,[0.],[221964.37290872]
969,347850500.0,83680000.0,101325.00000000001,1369.0,0.0,[0.],[223160.42119447]
970,347850500.0,83680000.0,101325.00000000001,1370.0,0.0,[0.],[224361.15417139]
971,347850500.0,83680000.0,101325.0,1371.0,0.0,[0.],[225566.58202737]
972,347850500.0,83680000.0,101324.99999999999,1372.0,0.0,[0.],[226776.71494532]
973,347850500.0,83680000.0,101324.99999999999,1373.0,0.0,[0.],[227991.56310307]
974,347850500.0,83680000.0,101325.00000000001,1374.0,0.0,[0.],[229211.13667334]
975,347850500.0,83680000.0,101325.00000000001,1375.0,0.0,[0.],[230435.44582365]
976,347850500.0,83680000.0,101325.0,1376.0,0.0,[0.],[231664.50071629]
977,347850500.0,83680000.0,101325.00000000001,1377.0,0.0,[0.],[232898.31150822]
978,347850500.0,83680000.0,101325.00000000001,1378.0,0.0,[0.],[234136.88835103]
979,347850500.0,83680000.0,101324.99999999999,1379.0,0.0,[0.],[235380.2413909]
980,347850500.0,83680000.0,101325.0,1380.0,0.0,[0.],[236628.38076847]
981,347850500.0,83680000.0,101325.00000000001,1381.0,0.0,[0.],[237881.31661886]
982,347850500.0,83680000.0,101325.0,1382.0,0.0,[0.],[239139.05907156]
983,347850500.0,83680000.0,101325.00000000003,1383.0,0.0,[0.],[240401.61825039]
984,347850500.0,83680000.0,101325.00000000001,1384.0,0.0,[0.],[241669.0042734]
985,347850500.0,83680000.0,101325.0,1385.0,0.0,[0.],[242941.22725289]
986,347850500.0,83680000.0,101324.99999999999,1386.0,0.0,[0.],[244218.29729524]
987,347850500.0,83680000.0,101324.99999999999,1387.0,0.0,[0.],[245500.22450097]
988,347850500.0,83680000.0,101325.0,1388.0,0.0,[0.],[246787.01896458]
989,347850500.0,83680000.0,101325.0,1389.0,0.0,[0.],[248078.69077453]
990,347850500.0,83680000.0,101325.00000000001,1390.0,0.0,[0.],[249375.2500132]
991,347850500.0,83680000.0,101325.0,1391.0,0.0,[0.],[250676.7067568]
992,347850500.0,83680000.0,101325.00000000001,1392.0,0.0,[0.],[251983.07107533]
993,347850500.0,83680000.0,101325.0,1393.0,0.0,[0.],[253294.35303249]
994,347850500.0,83680000.0,101325.0,1394.0,0.0,[0.],[254610.56268567]
995,347850500.0,83680000.0,101324.99999999999,1395.0,0.0,[0.],[255931.71008584]
996,347850500.0,83680000.0,101325.00000000001,1396.0,0.0,[0.],[257257.80527754]
997,347850500.0,83680000.0,101325.00000000001,1397.0,0.0,[0.],[258588.85829878]
998,347850500.0,83680000.0,101325.0,1398.0,0.0,[0.],[259924.87918102]
